,fips_x,median_household_income,unemployment_rate_x,no_health_insurance_p,income_below_poverty_p,vacant_housing_units_p,median_home_value,over25_bachelors_or_higher_p,pop_foreign_born_p,households_with_internet_subscription_p,median_age,total_population,population_density,black_african_american_p,pop_per_sq_mile,housing_per_sq_mile,n_hospital_beds_2017,n_hospitals_2017,total_hosp_ftes_2017,n_active_mds_2017,n_hospital_admissions_2017,prev_hosp_stays_rate_2017,n_patient_days_short_term_2017,n_medicare_bene_2017,n_medicare_eligible_2018,n_airborn_infec_iso_rooms_2017,n_critical_access_hosp_2017,n_critical_access_st_gen_hosp_2017,n_fqhcs_2018,n_hosp_airborn_infec_iso_rooms_2017,n_hosp_with_ct_2017,n_hosp_with_ed_2017,n_hosp_with_telehealth_eicu_2017,n_hosp_with_urgent_care_2017,n_65yo_below_poverty_level_2017,n_65yo_below_deep_poverty_2017,n_people_below_poverty_level_2017,n_person_below_deep_poverty_level_2017,n_short_term_comm_hosp_2017,n_short_term_gen_hosp_2017,n_skilled_nursing_2017,n_st_gen_hosp_lt50_beds_2017,n_st_gen_hosp_lt100_beds_2017,n_st_gen_hosp_lt200_bed_2017,n_st_gen_hosp_lt300_bed_2017,n_st_gen_hosp_gt300_bed_2017,n_hosp_telemed_chronic_care_2017,n_hosp_telemed_postdischarge_2017,p_65yo_below_poverty_level_2017,p_people_below_deep_poverty_2017,avg_hh_size_2010,census_pop_2000,dist_st_hosp_00_04_services_2017,dist_other_hosp_00_04_services_2017,dist_st_hosp_00_39p_util_rate_2017,dist_st_hosp_05_14_services_2017,dist_other_hosp_05_14_services_2017,dist_st_hosp_15_24_services_2017,dist_other_hosp_15_24_services_2017,dist_st_hosp_25_services_2017,dist_other_hosp_25_services_2017,dist_st_hosp_40_59p_util_rate_2017,dist_st_hosp_60_79p_util_rate_2017,dist_st_hosp_80p_util_rate_2017,n_ed_visits_st_hosp_2017,n_ed_visits_other_hosp_2017,n_licensed_beds_st_hosp_2017,n_licensed_beds_all_hosp_2017,n_households_2010,n_outpatient_visits_st_gen_hosp_2017,n_outpatient_visits_va_hosp_2017,n_male_60_64_2010,n_male_65_74_2010,n_male_75_84_2010,n_total_female_2017,n_total_male_2017,n_pop_2017,n_pop_65yo_2010,n_pop_2018,n_pop_65yo_2017,n_st_comm_hosp_admissions_2017,n_st_comm_hosp_beds_2017,n_st_gen_hosp_admissions_2017,n_st_gen_hosp_beds_2017,n_active_mds_total_2017,n_inpatient_beds_2017,n_medsurg_icu_beds_2017,n_cardiac_icu_beds_2017,n_other_icu_beds_2017,n_neonatal_icu_beds_2017,n_peds_icu_beds_2017,n_burn_icu_beds_2017,n_hosp_with_medsurg_icu_2017,n_hosp_with_cardiac_icu_2017,n_hosp_with_other_icu_2017,n_hosp_with_neonatal_icu_2017,n_hosp_with_peds_icu_2017,n_hosp_with_burn_icu_2017,n_hosp_nursing_home_beds_2017,n_fac_nursing_home_beds_2018,p_18_64_no_insurance_allincome,p_18_64_no_insurance_200poverty,p_18_64_no_insurance_400poverty,n_medsurg_card_other_icu_beds_2017,n_nursing_home_beds_2017,p_nonwhite,p_white,prop_diabetes,CHD_hosp,ob_prev_adj,hypertension_hosp,prop_edu_less_high_school,prop_edu_less_college,prop_food_stamp_SNAP_recip,median_HHI,income_inequal,prop_poverty,unemployment_rate_y,annual_PM2.5,prop_uninsured,prop_medicaid_eligible,n_households,avg_hh_size,n_65_living_alone,p_65_living_alone,n_hh_grandparents_with_under18,p_hh_grandparents_with_under18,n_hh_with_computer,p_hh_with_computer,n_hh_with_broadband,p_hh_with_broadband,n_usa_native,p_usa_native,gini_coef,p_hh_renter,ice_wb_income,p_group_quarters,premature_mort,severe_housing_problems,severe_housing_cost_burden,p_crowded_housing,high_housing_cost,empower_medicare_bene,empower_power_depend,county_name,case1,case2,case3,fips_y,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,total_1,total_2,total_3
129,8101,44634,8.4,7.0,19.0,10.1,155400,22.0,3.5,73.6,38.9,164685,0.27,1.7,66.7,29.1,1009,3,981,317,22792,3489.0,110793,20568.0,39754.0,24,0,0,7.0,2,2,2,0,0,3095,947,31467,12628,2,2,11.0,0,0,1,0,1,0,0,35,79,246,141472.0,0,1,0,0,0,0,0,2,0,0,2,0,123443,0,778,778,62972,323883,0,4816,5919,3606,84440,82035,166475.0,24346,167529,30040,21821,495,21821,495,325,495,32,0,17,9,0,0,2,0,1,2,0,0,20,0.0,100.0,138.0,124.0,49,20.0,47.17511595,52.82488405,8.1,49.6,28.3,130.8,11.2,78.3,21.7,44.6,0.454,19.9,3.6,6.0,7.8,,63762.0,2.51,8172.0,12.8,4195.0,6.579153728,54881.0,86.1,46947.0,73.6,158959.0,96.5,0.4572,35.7,0.136382171,0.026493002,9152.501749,0.181666402,0.162997171,2.425617,21859.0,35685.0,5347.0,"Pueblo County, Colorado",9.108297659167501e-07,1.6698545708473752e-05,2.6110453289613506e-05,8101.0,0.5,6.166666666666667,-0.5,-5.666666666666667,-4.833333333333333,-4.666666666666667,3.0,2.3333333333333335,-2.6666666666666665,0.3333333333333333,-2.6666666666666665,6.833333333333333,8.0,11.166666666666666,7.666666666666667,14.166666666666666,8.666666666666666,12.5,9.166666666666666,7.666666666666667,11.833333333333334,12.333333333333334,15.666666666666666,9.666666666666666,12.0,6.5,0.16666666666666666,-8.0,-7.666666666666667,-6.333333333333333,-0.8333333333333334,-11.5,-7.0,-18.833333333333332,-15.666666666666666,-16.166666666666668,-13.166666666666666,-14.333333333333334,-12.5,-13.5,-29.333333333333332,-28.333333333333332,-30.166666666666668,-26.666666666666668,-26.5,-21.333333333333332,-23.5,-26.166666666666668,-27.333333333333332,-26.833333333333332,-19.833333333333332,-22.5,-21.166666666666668,-21.833333333333332,-23.5,-22.166666666666668,-21.666666666666668,-38.5,-29.0,-23.166666666666668,-15.333333333333334,-24.666666666666668,-18.166666666666668,-19.166666666666668,-14.5,-13.166666666666666,-16.666666666666668,-16.166666666666668,-17.166666666666668,-13.833333333333334,-13.166666666666666,-6.5,-8.333333333333334,-9.5,-8.166666666666666,-7.166666666666667,-1.1666666666666667,-5.166666666666667,-34.5,-483.3333333333333,-280.1666666666667
130,8041,65334,6.2,7.4,10.9,5.7,254300,37.9,6.9,89.3,34.1,688153,1.25,5.9,292.6,118.9,1325,7,768,1355,61905,2979.0,220803,61347.0,112730.0,106,0,0,22.0,2,2,2,0,2,5166,1425,72699,31197,4,4,23.0,1,1,0,0,2,0,0,18,48,256,516929.0,2,2,1,0,1,0,0,2,0,2,1,0,263030,0,1193,1305,235959,1312439,0,14501,16300,8277,346146,353086,699232.0,62051,713856,86788,53734,1035,56598,1043,1477,1043,78,13,0,104,16,0,2,2,0,2,1,0,0,64.0,93.0,162.0,134.0,91,64.0,29.35409943,70.64590057,6.5,46.4,22.5,109.9,6.3,62.7,10.3,63.6,0.434,11.5,2.7,6.1,7.1,,253379.0,2.64,21451.0,8.5,12423.0,4.902931971,237779.0,93.8,226337.0,89.3,640492.0,93.1,0.434,36.2,0.249251122,0.026832696,7175.237074,0.159752941,0.140626209,2.6847384,82304.0,101251.0,12165.0,"El Paso County, Colorado",5.0134199807310294e-06,3.95260937611258e-05,2.5212416424835754e-05,8041.0,-1.8333333333333333,1.8333333333333333,-5.333333333333333,-20.333333333333332,-5.5,0.5,2.6666666666666665,1.8333333333333333,-16.5,0.6666666666666666,-9.333333333333334,3.0,7.166666666666667,9.833333333333334,3.1666666666666665,4.0,-1.5,8.166666666666666,8.833333333333334,8.333333333333334,10.666666666666666,9.833333333333334,12.0,15.666666666666666,14.833333333333334,15.166666666666666,13.833333333333334,-9.333333333333334,-8.0,-6.166666666666667,16.0,-6.166666666666667,6.333333333333333,-26.166666666666668,-22.666666666666668,-17.833333333333332,-10.166666666666666,-5.833333333333333,1.3333333333333333,-3.5,-20.5,-26.5,-30.833333333333332,-25.166666666666668,-21.166666666666668,-9.333333333333334,-18.666666666666668,-28.166666666666668,-33.5,-29.333333333333332,-19.833333333333332,-8.0,-9.166666666666666,-12.333333333333334,-14.5,-18.666666666666668,-19.166666666666668,-45.5,-36.666666666666664,-23.833333333333332,-17.0,-29.833333333333332,-19.666666666666668,-24.166666666666668,-20.0,-7.5,-13.666666666666666,-10.666666666666666,-13.166666666666666,-16.333333333333332,-16.166666666666668,-12.5,3.5,-3.8333333333333335,-2.1666666666666665,-1.8333333333333333,-4.166666666666667,-14.833333333333334,19.166666666666668,-392.5,-284.5
131,8005,73925,4.4,8.2,9.0,4.4,327800,42.2,15.0,88.2,36.5,636671,3.08,10.3,716.7,298.6,1238,8,1634,1915,47583,2928.0,218842,38953.0,100817.0,24,0,0,9.0,1,1,1,0,0,4818,1824,61463,25635,5,3,22.0,0,0,1,0,2,0,0,25,41,253,487967.0,2,3,0,0,0,0,0,1,2,0,3,0,152096,3982,231,420,224011,362120,0,14215,14816,7291,324740,318312,643052.0,57580,651215,81353,46247,1012,45024,944,1968,944,24,0,0,14,0,0,1,1,0,1,0,0,0,0.0,103.0,204.0,163.0,24,0.0,38.7097963,61.2902037,6.8,49.7,21.7,120.7,7.7,58.4,7.5,70.9,0.46,9.0,2.3,8.1,8.5,,237559.0,2.66,20190.0,8.5,13850.0,5.83013062,224794.0,94.6,209566.0,88.2,541224.0,85.0,0.4589,36.9,0.279244314,0.00853345,5344.289179,0.171058362,0.143370107,2.9728432,78135.0,80376.0,8415.0,"Arapahoe County, Colorado",4.554942819760912e-06,8.049683431474026e-05,0.000116465175891473,8005.0,-3.6666666666666665,1.0,-5.833333333333333,-5.5,-7.666666666666667,0.5,2.6666666666666665,3.0,-11.0,0.16666666666666666,-7.666666666666667,2.6666666666666665,6.5,10.833333333333334,5.666666666666667,1.6666666666666667,4.333333333333333,8.833333333333334,8.333333333333334,11.833333333333334,13.5,17.166666666666668,16.333333333333332,13.666666666666666,9.333333333333334,14.5,10.333333333333334,-1.0,1.6666666666666667,4.0,6.166666666666667,-4.166666666666667,-0.5,-33.833333333333336,-25.666666666666668,-19.833333333333332,-12.0,-8.5,-9.5,-10.5,-21.5,-31.0,-28.5,-21.666666666666668,-20.333333333333332,-15.5,-18.333333333333332,-34.666666666666664,-28.666666666666668,-20.833333333333332,-15.333333333333334,-12.833333333333334,-17.333333333333332,-16.833333333333332,-18.333333333333332,-16.333333333333332,-14.5,-45.166666666666664,-38.666666666666664,-29.0,-22.833333333333332,-39.333333333333336,-21.166666666666668,-21.0,-14.0,-12.166666666666666,-18.666666666666668,-17.333333333333332,-16.5,-19.833333333333332,-15.0,-14.5,-7.0,-16.333333333333332,-11.0,-10.0,-7.333333333333333,-17.333333333333332,21.333333333333332,-417.6666666666667,-369.0
132,9009,67128,7.0,5.2,11.9,9.9,246700,34.9,12.2,81.0,40.1,859339,5.49,12.4,1426.7,598.8,2454,11,1643,4790,128067,4378.0,660146,95015.0,170510.0,239,0,0,31.0,4,4,4,1,4,10196,3300,100732,48774,8,7,59.0,1,1,4,0,1,1,0,25,58,249,824008.0,3,3,0,0,0,0,0,4,1,0,3,4,445653,12179,2204,2341,334502,2920818,711104,22994,27753,16594,445115,415320,860435.0,123972,857620,145632,119916,2103,119994,2183,4896,2183,122,40,14,81,19,0,4,2,1,2,1,0,0,0.0,68.0,124.0,110.0,176,0.0,36.82971479,63.17028521,8.6,72.0,26.7,146.1,10.1,65.4,15.4,66.0,0.467,11.4,5.2,8.4,5.6,27.3,329857.0,2.52,40049.0,12.1,16950.0,5.138590359,288626.0,87.5,267241.0,81.0,754400.0,87.8,0.4688,38.1,0.246752381,0.033419873,6179.252538000002,0.206821458,0.183794311,1.6979126,124964.0,148934.0,4369.0,"New Haven County, Connecticut",2.385554478500336e-06,0.00016623241817257216,0.00027148773650445285,9009.0,3.3333333333333335,0.5,3.0,-3.5,2.3333333333333335,1.3333333333333333,-1.1666666666666667,13.5,14.0,7.166666666666667,1.0,2.5,3.1666666666666665,2.5,7.5,7.333333333333333,8.833333333333334,8.333333333333334,7.5,9.166666666666666,2.6666666666666665,13.5,13.666666666666666,17.0,7.0,7.666666666666667,7.666666666666667,0.8333333333333334,12.0,3.6666666666666665,-0.6666666666666666,-11.666666666666666,-7.0,-16.666666666666668,-11.833333333333334,-2.3333333333333335,-16.166666666666668,-31.333333333333332,-18.166666666666668,-27.5,-14.833333333333334,-15.666666666666666,-22.833333333333332,-37.166666666666664,-24.833333333333332,-23.0,-17.833333333333332,-23.0,-29.0,-12.833333333333334,-24.833333333333332,-16.5,-18.833333333333332,-25.5,-30.166666666666668,-27.666666666666668,-14.0,-31.666666666666668,-40.166666666666664,-17.833333333333332,-19.333333333333332,-21.833333333333332,-23.666666666666668,-27.333333333333332,-11.833333333333334,-21.833333333333332,-29.5,-21.833333333333332,-23.833333333333332,-30.666666666666668,0.5,-33.5,-25.5,-13.333333333333334,-20.333333333333332,-26.5,-19.666666666666668,6.0,4.666666666666667,-455.8333333333333,-422.0
133,10005,60853,4.9,7.1,11.7,34.1,248900,26.5,7.1,78.5,49.0,219540,0.91,12.2,210.6,131.4,254,2,0,365,16453,4150.0,67904,56036.0,71011.0,25,0,0,6.0,2,2,2,0,1,3153,1207,25479,9497,2,2,11.0,0,1,1,0,0,0,0,23,45,245,156638.0,0,0,0,0,0,0,0,2,0,1,0,1,86431,0,349,349,79368,519547,0,7426,11605,5908,116245,109077,225322.0,41073,229286,60216,16453,254,16453,254,371,254,29,5,0,0,0,0,2,1,0,0,0,0,0,0.0,84.0,149.0,119.0,34,0.0,23.80738466,76.19261534,9.5,74.4,32.3,135.1,13.2,74.9,15.0,56.6,0.446,11.6,4.2,9.2,8.9,29.9,89365.0,2.42,11568.0,12.9,4917.0,5.502154087,78370.0,87.7,70119.0,78.5,203852.0,92.9,0.4496,20.4,0.206590947,0.013204883,7965.092389,0.154646794,0.128079054,2.1350293,24167.0,69055.0,2600.0,"Sussex County, Delaware",4.099480732440557e-06,0.00010043727794479366,0.00041177006468069596,10005.0,10.833333333333334,15.333333333333334,12.333333333333334,12.0,2.3333333333333335,0.8333333333333334,-3.5,12.333333333333334,14.5,5.666666666666667,-2.6666666666666665,1.8333333333333333,0.8333333333333334,2.6666666666666665,3.3333333333333335,4.666666666666667,8.666666666666666,10.666666666666666,13.666666666666666,9.166666666666666,-4.0,8.333333333333334,22.0,22.0,10.833333333333334,10.166666666666666,9.833333333333334,17.833333333333332,20.833333333333332,4.666666666666667,7.0,9.333333333333334,4.333333333333333,1.3333333333333333,18.0,-12.166666666666666,-18.333333333333332,-21.5,-16.666666666666668,-30.5,-9.666666666666666,-16.833333333333332,-30.666666666666668,-23.166666666666668,-13.166666666666666,-20.833333333333332,-19.0,-15.833333333333334,-22.5,-27.0,-24.5,-16.333333333333332,-16.666666666666668,-11.833333333333334,-17.166666666666668,-26.666666666666668,-21.0,-32.666666666666664,-32.833333333333336,-11.666666666666666,-15.333333333333334,-14.333333333333334,-17.5,-28.5,-16.0,-20.666666666666668,-13.0,-8.333333333333334,-15.666666666666666,-25.0,-9.833333333333334,-27.5,-19.0,-8.833333333333334,-6.166666666666667,-20.5,-15.5,1.0,133.33333333333334,-412.6666666666667,-325.1666666666667
134,12031,53473,6.6,12.0,15.5,12.2,166900,29.2,10.8,81.2,36.1,924229,4.68,29.2,1133.9,509.7,3594,12,1118,3320,170773,6077.0,789660,88415.0,168772.0,240,0,0,12.0,7,7,7,0,0,12182,4021,143014,68601,8,8,33.0,0,1,1,2,4,0,0,35,77,247,778879.0,1,3,0,0,1,0,0,7,0,3,5,0,702182,0,3355,3515,342450,1977299,0,21271,23825,12025,483457,454477,937934.0,96169,950181,128236,161769,3316,162614,3236,3427,3236,257,115,70,94,40,0,6,5,4,5,2,0,56,0.0,157.0,257.0,208.0,442,56.0,46.25518717,53.74481283,11.3,96.4,30.5,201.1,10.6,71.3,20.8,51.9,0.471,14.5,4.1,8.5,12.8,24.3,354387.0,2.55,35116.0,9.9,19202.0,5.418370313,316855.0,89.4,287785.0,81.2,824312.0,89.2,0.4728,43.3,0.07711061599999999,0.021858219,9445.100827,0.195693992,0.162711229,2.2171872,121502.0,152714.0,7059.0,"Duval County, Florida",2.704957321183386e-06,3.343327248982665e-05,1.87724038090127e-05,12031.0,2.5,0.3333333333333333,-5.0,3.1666666666666665,3.3333333333333335,-1.1666666666666667,-5.333333333333333,-1.5,6.333333333333333,3.3333333333333335,-8.166666666666666,-1.5,6.166666666666667,4.333333333333333,5.833333333333333,10.166666666666666,5.5,8.0,7.166666666666667,2.5,3.0,2.0,3.3333333333333335,1.0,3.3333333333333335,5.0,6.666666666666667,3.0,0.8333333333333334,3.3333333333333335,-3.5,-3.0,-4.666666666666667,-4.666666666666667,-9.166666666666666,-13.5,-16.5,-16.666666666666668,-15.666666666666666,-17.166666666666668,-16.666666666666668,-19.833333333333332,-21.166666666666668,-23.0,-22.5,-23.833333333333332,-18.666666666666668,-17.333333333333332,-25.0,-28.0,-35.0,-25.666666666666668,-24.5,-26.0,-23.833333333333332,-26.833333333333332,-26.0,-38.833333333333336,-31.0,-29.166666666666668,-30.5,-20.5,-20.666666666666668,-22.666666666666668,-20.833333333333332,-23.5,-16.333333333333332,-16.5,-20.333333333333332,-23.0,-17.0,-14.666666666666666,-16.833333333333332,-15.666666666666666,-14.833333333333334,-16.5,-14.333333333333334,-14.166666666666666,-30.5,-475.5,-399.0
135,12009,54359,6.2,10.8,12.7,17.2,177400,29.3,8.6,84.9,47.2,576808,2.19,9.7,535.0,265.7,1808,11,1070,1288,77978,4975.0,326148,84927.0,160561.0,81,0,0,11.0,5,5,5,0,0,10397,3111,75104,30571,8,7,20.0,0,1,3,2,1,0,0,24,54,233,476230.0,2,4,1,0,0,0,0,5,0,4,2,0,275132,0,1184,1184,229692,741930,0,17137,26962,17638,301621,287541,589162.0,110712,596849,137262,73044,1514,71455,1424,1340,1424,112,14,0,10,0,0,5,2,0,2,0,0,0,0.0,153.0,266.0,210.0,126,0.0,24.61929232,75.38070768,10.1,77.0,28.1,153.6,8.3,71.6,14.8,51.2,0.455,14.7,4.1,7.3,13.2,18.1,228888.0,2.49,33163.0,14.5,11364.0,4.96487365,207904.0,90.8,194409.0,84.9,527132.0,91.4,0.455,27.1,0.174211842,0.010707202,8569.303721,0.158445173,0.145446221,1.4118289,70163.0,146290.0,6458.0,"Brevard County, Florida",6.06787700586677e-07,1.074881069610685e-05,1.2915909626773553e-05,12009.0,4.833333333333333,6.0,9.0,10.0,3.3333333333333335,5.833333333333333,-4.5,6.166666666666667,8.333333333333334,4.833333333333333,10.833333333333334,0.16666666666666666,8.0,5.666666666666667,5.666666666666667,9.0,7.0,12.5,9.0,9.833333333333334,9.333333333333334,7.0,3.1666666666666665,6.0,10.5,8.666666666666666,12.0,10.5,10.166666666666666,10.5,0.8333333333333334,6.166666666666667,0.8333333333333334,-5.666666666666667,-11.333333333333334,-17.0,-20.0,-17.666666666666668,-15.166666666666666,-16.666666666666668,-15.0,-20.833333333333332,-23.666666666666668,-26.0,-22.0,-19.333333333333332,-16.5,-16.166666666666668,-26.833333333333332,-30.5,-40.833333333333336,-27.5,-22.833333333333332,-24.5,-24.0,-27.666666666666668,-27.333333333333332,-42.0,-27.166666666666668,-23.833333333333332,-24.0,-30.833333333333332,-27.0,-31.333333333333332,-25.833333333333332,-29.0,-19.833333333333332,-19.666666666666668,-22.5,-35.666666666666664,-25.166666666666668,-24.5,-19.833333333333332,-18.5,-19.0,-24.333333333333332,-17.166666666666668,-14.333333333333334,42.833333333333336,-485.3333333333333,-479.5
136,12069,51884,6.5,11.6,12.5,15.5,167200,22.7,8.9,83.5,46.8,335362,1.36,9.9,316.6,154.5,1112,5,120,622,55754,4503.0,272638,57677.0,109243.0,63,0,0,3.0,4,4,4,1,2,6511,1801,41353,18651,4,4,16.0,0,0,1,2,1,0,0,21,58,242,210528.0,0,1,0,0,0,0,0,4,0,0,3,1,205417,0,1066,1066,121289,388719,0,9472,18497,11492,178542,167475,346017.0,71825,356495,91769,54433,1066,54433,1066,640,1066,127,31,0,0,0,0,4,2,0,0,0,0,30,0.0,183.0,302.0,239.0,158,30.0,29.66942033,70.33057967,9.7,89.5,30.8,148.4,11.4,77.6,15.6,50.1,0.425,11.8,3.9,8.2,14.2,21.1,130190.0,2.55,19529.0,15.0,8015.0,6.156386819,117187.0,90.0,108661.0,83.5,305665.0,91.1,0.4272,25.7,0.14206928300000002,0.011372785,7931.852137000001,0.165031447,0.132118451,2.1680622000000005,38287.0,104659.0,4748.0,"Lake County, Florida",1.3418336007061027e-06,2.0276596632892218e-05,1.0734668805648821e-05,12069.0,4.666666666666667,1.0,1.3333333333333333,4.166666666666667,3.3333333333333335,3.0,-5.166666666666667,2.0,5.166666666666667,2.1666666666666665,2.5,-0.5,8.333333333333334,4.166666666666667,6.5,7.0,7.5,7.0,6.0,4.166666666666667,5.166666666666667,6.5,6.166666666666667,5.833333333333333,7.333333333333333,6.5,7.666666666666667,2.8333333333333335,5.5,-2.1666666666666665,-2.8333333333333335,-2.0,-7.0,-12.333333333333334,-14.5,-19.333333333333332,-23.5,-20.5,-20.333333333333332,-20.833333333333332,-22.833333333333332,-24.666666666666668,-27.0,-29.333333333333332,-26.166666666666668,-24.5,-21.166666666666668,-22.333333333333332,-30.166666666666668,-33.166666666666664,-42.5,-29.666666666666668,-26.5,-26.666666666666668,-28.5,-30.0,-27.666666666666668,-43.166666666666664,-28.5,-26.166666666666668,-28.666666666666668,-29.5,-27.333333333333332,-33.333333333333336,-27.833333333333332,-30.0,-21.833333333333332,-23.0,-24.833333333333332,-34.833333333333336,-26.0,-27.0,-21.166666666666668,-21.166666666666668,-21.166666666666668,-26.0,-21.166666666666668,-22.0,-40.5,-557.1666666666666,-521.5
137,12103,51454,5.7,11.5,13.0,19.7,183000,31.0,11.9,80.6,47.8,957875,13.51,10.0,3347.5,1839.4,3890,15,3464,2668,158306,5144.0,718654,109689.0,256538.0,110,0,0,10.0,7,8,8,4,2,20630,8133,127948,61114,12,11,69.0,0,0,3,3,5,1,2,38,65,216,921482.0,3,2,1,0,1,0,0,8,1,4,6,0,436719,48108,2971,3278,415876,2498877,1445082,31478,44065,28452,504715,465922,970637.0,194099,975280,235248,144844,3359,146495,3426,2797,3426,307,40,31,25,0,0,8,4,1,2,0,0,120,0.0,166.0,290.0,230.0,378,120.0,25.09638258,74.90361742,8.0,82.9,25.9,168.3,9.3,69.9,15.0,50.0,0.487,13.3,3.6,6.8,13.9,18.8,407720.0,2.31,69988.0,17.2,17194.0,4.217109781,359544.0,88.2,328476.0,80.6,843671.0,88.1,0.4857,34.3,0.167117139,0.018381313,7888.025946,0.188461586,0.17031556399999995,1.6921825,143678.0,229074.0,8453.0,"Pinellas County, Florida",2.140153986689286e-06,2.1401539866892863e-05,1.4511288007307843e-05,12103.0,7.333333333333333,11.666666666666666,6.5,7.0,8.666666666666666,7.0,-3.0,7.333333333333333,13.666666666666666,7.5,4.666666666666667,-0.6666666666666666,2.6666666666666665,1.8333333333333333,2.6666666666666665,9.333333333333334,6.666666666666667,7.833333333333333,11.666666666666666,5.333333333333333,2.0,4.833333333333333,3.6666666666666665,5.666666666666667,7.333333333333333,12.333333333333334,9.5,6.5,6.0,9.833333333333334,3.3333333333333335,3.0,0.8333333333333334,-3.3333333333333335,-7.833333333333333,-17.833333333333332,-19.0,-19.166666666666668,-17.666666666666668,-16.833333333333332,-22.166666666666668,-25.166666666666668,-28.666666666666668,-27.166666666666668,-25.833333333333332,-24.0,-20.5,-23.0,-28.0,-30.833333333333332,-40.0,-28.333333333333332,-25.333333333333332,-24.5,-26.833333333333332,-28.666666666666668,-28.0,-38.833333333333336,-29.166666666666668,-26.166666666666668,-26.5,-31.166666666666668,-27.333333333333332,-33.5,-24.833333333333332,-32.0,-22.166666666666668,-20.666666666666668,-23.833333333333332,-42.0,-26.5,-23.5,-21.666666666666668,-20.666666666666668,-18.833333333333332,-24.333333333333332,-18.833333333333332,-19.166666666666668,24.666666666666668,-530.3333333333334,-512.8333333333334
138,12105,48500,6.9,13.2,16.6,20.7,135400,20.0,10.0,66.6,40.3,668671,1.44,14.7,334.9,156.4,1606,5,0,878,77250,6956.0,344081,65654.0,162817.0,86,0,0,10.0,5,5,5,1,3,12605,4559,110557,48358,5,5,24.0,0,1,2,0,2,0,0,36,76,259,483924.0,0,0,0,0,0,0,0,5,0,3,2,0,389139,0,1793,1793,227485,599390,0,17327,28874,16229,349839,336644,686483.0,108296,708009,138226,77250,1606,77250,1606,895,1606,124,12,8,26,6,0,5,2,1,2,1,0,0,0.0,194.0,297.0,241.0,144,0.0,41.17052184,58.82947816,12.6,95.9,35.9,188.7,15.7,80.5,22.3,46.3,0.439,16.4,4.4,8.3,15.6,25.9,231260.0,2.84,28920.0,12.5,18350.0,7.934792009,197786.0,85.5,153951.0,66.6,601711.0,90.0,0.4423,31.5,0.105854882,0.018995889,8298.127037999999,0.177206613,0.142635284,3.7373569,68596.0,150039.0,6777.0,"Polk County, Florida",9.72077449149133e-07,1.8020820403457006e-05,1.8245145968645268e-05,12105.0,7.833333333333333,6.166666666666667,2.8333333333333335,4.166666666666667,2.1666666666666665,3.8333333333333335,0.6666666666666666,11.833333333333334,5.833333333333333,4.0,4.333333333333333,0.8333333333333334,5.0,5.333333333333333,13.666666666666666,14.5,6.0,7.833333333333333,5.5,5.5,6.166666666666667,7.0,6.333333333333333,6.166666666666667,6.166666666666667,5.833333333333333,6.833333333333333,6.833333333333333,3.6666666666666665,0.8333333333333334,1.3333333333333333,0.5,-3.5,-6.0,-8.666666666666666,-13.666666666666666,-16.666666666666668,-15.166666666666666,-15.166666666666666,-16.333333333333332,-17.0,-19.666666666666668,-23.333333333333332,-24.333333333333332,-19.666666666666668,-18.666666666666668,-12.833333333333334,-15.666666666666666,-24.333333333333332,-29.333333333333332,-34.5,-24.0,-23.333333333333332,-23.5,-23.0,-25.666666666666668,-26.166666666666668,-38.166666666666664,-24.166666666666668,-23.666666666666668,-21.166666666666668,-25.166666666666668,-24.5,-27.833333333333332,-25.5,-25.0,-21.5,-20.833333333333332,-21.333333333333332,-31.0,-23.166666666666668,-24.333333333333332,-18.666666666666668,-19.0,-18.0,-21.0,-16.0,-17.5,5.0,-454.6666666666667,-449.3333333333333
